"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Compared to National","Denominator","Payment","Lower Estimate","Higher Estimate","Footnote","Measure Start Date","Measure End Date"
"420054","MARLBORO PARK HOSPITAL","1138 CHERAW HIGHWAY","BENNETTSVILLE","SC","29512","MARLBORO","8434792881","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420055","CAROLINAS HOSPITAL SYSTEM MARION","2829 E HWY 76","MULLINS","SC","29574","MARION","8434312000","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","119","17263","15659","18947","","07/01/2010","06/30/2013"
"420057","MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD","DARLINGTON","SC","29540","DARLINGTON","8433951100","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420062","CHESTERFIELD GENERAL HOSPITAL","711 CHESTERFIELD HIGHWAY","CHERAW","SC","29520","CHESTERFIELD","8435377881","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420065","BON SECOURS-ST FRANCIS XAVIER HOSPITAL","2095 HENRY TECKLENBURG DRIVE","CHARLESTON","SC","29414","CHARLESTON","8434021006","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420066","LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD","LAKE CITY","SC","29560","FLORENCE","8433742036","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420067","BEAUFORT COUNTY MEMORIAL HOSPITAL","955 RIBAUT RD","BEAUFORT","SC","29902","BEAUFORT","8435225200","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","69","20925","18554","23794","","07/01/2010","06/30/2013"
"420068","TRMC OF ORANGEBURG & CALHOUN","3000 ST MATTHEWS RD BOX 1806","ORANGEBURG","SC","29115","ORANGEBURG","8035332460","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","142","20041","18191","22009","","07/01/2010","06/30/2013"
"420069","CLARENDON MEMORIAL HOSPITAL","10 HOSPITAL ST BOX 550","MANNING","SC","29102","CLARENDON","8034358463","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420070","TUOMEY HEALTHCARE SYSTEM","129 N WASHINGTON ST","SUMTER","SC","29150","SUMTER","8037748900","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","90","19230","17156","21325","","07/01/2010","06/30/2013"
"420071","SELF REGIONAL HEALTHCARE","1325 SPRING STREET","GREENWOOD","SC","29646","GREENWOOD","8642274111","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","279","20741","19318","22298","","07/01/2010","06/30/2013"
"420072","HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE","VARNVILLE","SC","29944","HAMPTON","8039432771","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420073","LEXINGTON MEDICAL CENTER","2720 SUNSET BLVD","WEST COLUMBIA","SC","29169","LEXINGTON","8037912000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","361","20337","19094","21717","","07/01/2010","06/30/2013"
"420078","GHS GREENVILLE MEMORIAL HOSPITAL","701 GROVE RD","GREENVILLE","SC","29605","GREENVILLE","8644557000","Payment for heart attack patients","PAYM_30_AMI","Greater than the National Average Payment","547","23078","21772","24504","","07/01/2010","06/30/2013"
"420079","TRIDENT MEDICAL CENTER","9330 MEDICAL PLAZA DR","CHARLESTON","SC","29406","CHARLESTON","8437978800","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","288","20661","19232","22201","","07/01/2010","06/30/2013"
"420080","HILTON HEAD REGIONAL MEDICAL CENTER","25 HOSPITAL CENTER BLVD","HILTON HEAD ISLAND","SC","29925","BEAUFORT","8436816122","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","123","23384","20964","26004","","07/01/2010","06/30/2013"
"420082","AIKEN REGIONAL MEDICAL CENTER","302 UNIVERSITY PARKWAY","AIKEN","SC","29801","AIKEN","8036415900","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","147","20779","18800","22768","","07/01/2010","06/30/2013"
"420083","MARY BLACK MEMORIAL HOSPITAL","1700 SKYLYN DR BOX 3217","SPARTANBURG","SC","29307","SPARTANBURG","8645733000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","34","20198","17491","23461","","07/01/2010","06/30/2013"
"420085","GRAND STRAND REGIONAL MEDICAL CENTER","809 82ND PARKWAY","MYRTLE BEACH","SC","29572","HORRY","8436921000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","533","22137","20924","23380","","07/01/2010","06/30/2013"
"420086","PALMETTO HEALTH BAPTIST","TAYLOR AT MARION ST","COLUMBIA","SC","29220","RICHLAND","8032965678","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","44","23449","20387","27117","","07/01/2010","06/30/2013"
"420087","ROPER HOSPITAL","316 CALHOUN ST","CHARLESTON","SC","29401","CHARLESTON","8437242800","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","321","22630","21007","24278","","07/01/2010","06/30/2013"
"420089","EAST COOPER MEDICAL CENTER","2000 HOSPITAL DR","MOUNT PLEASANT","SC","29464","CHARLESTON","8438810100","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420091","CAROLINAS HOSPITAL SYSTEM","805 PAMPLICO HWY BOX 100550","FLORENCE","SC","29505","FLORENCE","8436742500","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","228","20016","18417","21699","","07/01/2010","06/30/2013"
"420098","WACCAMAW COMMUNITY HOSPITAL","4070 HIGHWAY 17 BYPASS","MURRELLS INLET","SC","29576","GEORGETOWN","8436521000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","103","22890","20386","25675","","07/01/2010","06/30/2013"
"420101","COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE","HARDEEVILLE","SC","29927","JASPER","8437848000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420102","GHS PATEWOOD MEMORIAL HOSPITAL","175 PATEWOOD DRIVE","GREENVILLE","SC","29615","GREENVILLE","8647971000","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"420103","VILLAGE HOSPITAL","250 WESTMORELAND ROAD","GREER","SC","29651","GREENVILLE","8645306000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420104","MOUNT PLEASANT HOSPITAL","3500 HIGHWAY 17 NORTH","MOUNT PLEASANT","SC","29466","CHARLESTON","8437242954","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","3655 MITCHELL STREET","LORIS","SC","29569","HORRY","8437167000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","57","22364","19486","25612","","07/01/2010","06/30/2013"
"420106","PALMETTO HEALTH BAPTIST PARKRIDGE","400 PALMETTO HEALTH PARKWAY","COLUMBIA","SC","29212","LEXINGTON","8032962548","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Payment for heart attack patients","PAYM_30_AMI","","","","","","","07/01/2010","06/30/2013"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Payment for heart attack patients","PAYM_30_AMI","","","","","","","07/01/2010","06/30/2013"
"421300","ALLENDALE COUNTY HOSPITAL","1787 ALLENDALE FAIRFAX RD","FAIRFAX","SC","29827","ALLENDALE","8036323311","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"421301","ABBEVILLE AREA MEDICAL CENTER","420 THOMSON CIRCLE","ABBEVILLE","SC","29620","ABBEVILLE","8643665011","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"421302","FAIRFIELD MEMORIAL HOSPITAL","321 BYPASS PO BOX 620","WINNSBORO","SC","29180","FAIRFIELD","8036350233","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","7 - No cases met the criteria for this measure.","07/01/2010","06/30/2013"
"421303","WILLIAMSBURG REGIONAL HOSPITAL","500 NELSON BOULEVARD","KINGSTREE","SC","29556","WILLIAMSBURG","8433558888","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"421304","EDGEFIELD COUNTY HOSPITAL","300 RIDGE MEDICAL PLAZA","EDGEFIELD","SC","29824","EDGEFIELD","8036371193","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"430005","PRAIRIE LAKES HOSPITAL","401 9TH AVENUE NW  POST OFFICE BOX 1210","WATERTOWN","SD","57201","CODINGTON","6058827000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","74","20205","17923","22692","","07/01/2010","06/30/2013"
"430008","BROOKINGS HOSPITAL","300 22ND AVE","BROOKINGS","SD","57006","BROOKINGS","6056967701","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","38","18707","16249","21523","","07/01/2010","06/30/2013"
"430012","AVERA SACRED HEART HOSPITAL","501 SUMMIT","YANKTON","SD","57078","YANKTON","6056688000","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","53","18762","16631","21283","","07/01/2010","06/30/2013"
"430013","AVERA QUEEN OF PEACE","525 N FOSTER","MITCHELL","SD","57301","DAVISON","6059952000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","40","19108","16631","22047","","07/01/2010","06/30/2013"
"430014","AVERA ST LUKES","305 S STATE ST  POST OFFICE BOX 4450","ABERDEEN","SD","57401","BROWN","6056225000","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","150","18468","16861","20256","","07/01/2010","06/30/2013"
"430015","AVERA ST MARY'S HOSPITAL","801 E SIOUX","PIERRE","SD","57501","HUGHES","6052243100","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","1325 S CLIFF AVE  POST OFFICE BOX 5045","SIOUX FALLS","SD","57117","MINNEHAHA","6053228000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","99","20553","18449","22930","","07/01/2010","06/30/2013"
"430027","SANFORD USD MEDICAL CENTER","1305 W 18TH ST  POST OFFICE BOX 5039","SIOUX FALLS","SD","57117","MINNEHAHA","6053331000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","412","21860","20515","23231","","07/01/2010","06/30/2013"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Payment for heart attack patients","PAYM_30_AMI","","","","","","","07/01/2010","06/30/2013"
"430048","SPEARFISH REGIONAL HOSPITAL","1440 N MAIN ST","SPEARFISH","SD","57783","LAWRENCE","6056444000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"43005F","SIOUX FALLS VA MEDICAL CENTER","2501 WEST 22ND STREET","SIOUX FALLS","SD","57117","MINNEHAHA","6053363230","Payment for heart attack patients","PAYM_30_AMI","","","","","","","07/01/2010","06/30/2013"
"430077","RAPID CITY REGIONAL HOSPITAL","353 FAIRMONT BLVD  POST OFFICE BOX 6000","RAPID CITY","SD","57701","PENNINGTON","6057551000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","365","21289","19960","22718","","07/01/2010","06/30/2013"
"430081","PHS INDIAN HOSPITAL AT PINE RIDGE","EAST HIGHWAY 18","PINE RIDGE","SD","57770","SHANNON","6058675131","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","7 - No cases met the criteria for this measure.","07/01/2010","06/30/2013"
"430082","PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN","3200 CANYON LAKE DR","RAPID CITY","SD","57702","PENNINGTON","6053552500","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"430083","PHS INDIAN HOSPITAL AT EAGLE BUTTE","317 MAIN STREET","EAGLE BUTTE","SD","57625","DEWEY","6059643005","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"430084","PHS INDIAN HOSPITAL AT ROSEBUD","400 SOLDIER CREEK ROAD","ROSEBUD","SD","57570","TODD","6057472231","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"430089","SIOUXLAND SURGERY CENTER LIMITED PARTNERSHIP","600 SIOUX POINT ROAD","DAKOTA DUNES","SD","57049","UNION","6052323332","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
